href,restaurantName,tags,address,rating,schedule,latitude,longitude
https://www.rappi.com.mx/restaurantes/1306716109-la-casa-de-los-abuelos,La Casa de Los Abuelos - Olivar de los Padres,Pozole y Caldos,"Av Torres Ixtapaltongo 446, Olivar de los padres, 01770 Álvaro Obregón, CDMX  solo pueden recibir RT con Mochilas de Rappi",3.7,['Horarios de Apertura y CierreLunes07:30 - 22:00Martes07:30 - 22:00Miércoles07:30 - 19:30Jueves10:00 - 22:00Viernes07:30 - 22:00Sábado07:30 - 22:00Domingo07:30 - 22:00'],19.335460098991,-99.226679951126
https://www.rappi.com.mx/restaurantes/1306716577-izlah,Izlah - Jardines del Pedregal,Café y Té,"Av. De Las Fuentes No. 556 A Local 4, Jardines Del Pedregal, Alvaro Obregon, CDMX, 01900",,['Horarios de Apertura y CierreLunes09:00 - 19:30Martes09:00 - 19:30Miércoles09:00 - 18:45Jueves11:00 - 18:45Viernes09:00 - 19:30Sábado09:00 - 19:30Domingo09:00 - 19:30'],19.3165,-99.2119
https://www.rappi.com.mx/restaurantes/1306717907-toks,Toks - Ampliación Fuentes del Pedregal,Desayunos y Brunch,"Periferico Sur 3375, Fuentes del Pedregal, 14000 Ciudad de México, CDMX",4.5,['Horarios de Apertura y CierreLunes07:00 - 23:00Martes07:00 - 23:00Miércoles07:00 - 23:00Jueves07:00 - 23:00Viernes07:00 - 23:00Sábado07:00 - 23:00Domingo07:00 - 23:00'],19.307404749147,-99.216416163195
https://www.rappi.com.mx/restaurantes/1306719636-le-pain-quotidien,Le Pain Quotidien - San Jerónimo Lídice,Chilaquiles y Enchiladas,"Avenida Contreras 300, San Jerónimo Lídice, Ciudad de México, CDMX, México",,['Horarios de Apertura y CierreLunes07:00 - 22:00Martes07:00 - 22:00Miércoles07:30 - 17:30Jueves09:00 - 18:30Viernes07:00 - 22:00Sábado07:00 - 23:00Domingo08:00 - 21:00'],19.328570047513,-99.212529575461
https://www.rappi.com.mx/restaurantes/1923204763-azaleas,Azaleas - San Jerónimo Aculco,Mexicana,"Azáleas Restaurante, Av. Oaxaca S/N, San Jerónimo Aculco, Álvaro Obregón, 10400 Ciudad de México, CDMX",,['Horarios de Apertura y CierreLunes08:00 - 17:00Martes08:00 - 17:00Viernes08:00 - 17:00'],19.315944145644,-99.222111673135
https://www.rappi.com.mx/restaurantes/1923207802-potzollcalli,Potzollcalli - Jardines del Ajusco,Pozole y Caldos,"Carr. Picacho-Ajusco 486, Jardines del Ajusco, 14200 Ciudad de México",4.4,['Horarios de Apertura y CierreLunes08:00 - 21:30Martes08:00 - 21:30Miércoles08:00 - 19:30Jueves09:00 - 21:00Viernes08:00 - 22:30Sábado08:00 - 22:30Domingo08:00 - 21:30'],19.292259038124,-99.216407653067
https://www.rappi.com.mx/restaurantes/1923218520-los-tulipanes,Los Tulipanes - Olivar de los Padres,Postres,"Av. Toluca 1070 Local 10, Olivar De Los Padres, Alvaro Obregon, Cdmx, México, C.P. 01780",4.7,['Horarios de Apertura y CierreLunes09:00 - 19:00Martes09:00 - 19:00Miércoles09:00 - 19:00Jueves09:00 - 19:00Viernes09:00 - 19:00Sábado09:00 - 19:00Domingo09:00 - 15:00'],19.3372999,-99.2368966
https://www.rappi.com.mx/restaurantes/1923220148-pasteleria-alcazar,Pastelería Alcazar - Jardines del Pedregal,Panadería y Pastelería,"Av. San Jerónimo 630, Jardines del Pedregal, Álvaro Obregón, 01090 Ciudad de México, CDMX, México",,['Horarios de Apertura y CierreLunes09:00 - 20:00Martes09:00 - 20:00Miércoles00:00 - 00:01Jueves00:00 - 00:01Viernes09:00 - 20:00Sábado08:00 - 20:00Domingo10:30 - 17:30'],19.326530161918,-99.210675926851
https://www.rappi.com.mx/restaurantes/1923221762-sanborns,Sanborns - Jardines del Pedregal,Mexicana,"AV.SAN JERONIMO No. 630 COL. JARDINES DEL PEDREGAL DELEG. ALVARO OBREGON C.P. 01900 MEXICO, D.F.",3.3,['Horarios de Apertura y CierreLunes08:00 - 21:30Martes08:00 - 21:30Miércoles08:00 - 21:30Jueves09:00 - 21:30Viernes08:00 - 22:30Sábado08:00 - 22:30Domingo08:00 - 21:30'],19.33157,-99.207788
https://www.rappi.com.mx/restaurantes/1923220311-pizza-hut,Pizza Hut - Acueducto de Guadalupe,Pizza,"C. Melchor Guaspe 4410, Dale, 31050 Chihuahua, Chih.",3.8,['Horarios de Apertura y CierreLunes10:00 - 22:00Martes10:00 - 22:00Viernes10:00 - 22:00Sábado10:00 - 22:00Domingo10:00 - 22:00'],19.5297774,-99.156871
