url,nombre,tags,direccion,rating,lunes,martes,miercoles,jueves,viernes,sabado,domingo,geometry,contRating,rangPrec
https://www.rappi.com.mx/restaurantes/1923759166-caldos-de-gallina-esnarlin,Caldos de Gallina Esnarlin - Unidad Hab Santa Cruz Meyehualco,Pollo,"Calle 71 esquina avenida 12 samuel gomper Santa Cruz Meyehualco, Iztapalapa, 09290 Ciudad de México, CDMX, Mexico",3.7,08:15 - 18:45,08:15 - 18:45,00:00 - 00:00,cerrado,08:15 - 18:45,08:15 - 18:45,08:15 - 18:45,POINT (-99.047523993789 19.350593520847),,
https://www.rappi.com.mx/restaurantes/1923780551-ham-y-jam-cafeteria,Ham & Jam Cafetería - Unidad Hab San Juan Xalpa,Postres,"Av San Lorenzo 2171, San Juan Xalpa, Iztapalapa, 09850 Ciudad de México, CDMX, Mexico",,08:30 - 20:30,08:30 - 20:30,cerrado,cerrado,08:30 - 20:30,08:30 - 20:30,cerrado,POINT (-99.0751779 19.3344959),,
https://www.rappi.com.mx/restaurantes/1923797555-avocalia,Avocalia - Los Ángeles,Saludables y Ensaladas,"Av. del Rosal 196, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexic",,07:00 - 22:30,07:00 - 22:30,07:30 - 15:30,10:00 - 22:00,07:00 - 23:30,07:00 - 23:30,07:00 - 22:30,POINT (-99.067418775463 19.344748119053),,
https://www.rappi.com.mx/restaurantes/1923801402-tupastelerialosglobos,Tupastelerialosglobos - Santa María Aztahuacán,Panadería y Pastelería,"Esquina Calle 20 de Noviembre, Anillo de Circunvalacion, Sta María Aztahuacan, 09570 Ciudad de México, CDMX, Mexico",4.2,08:30 - 20:40,08:30 - 20:40,cerrado,cerrado,08:30 - 20:40,08:30 - 20:40,08:30 - 20:40,POINT (-99.032401035582 19.348761077136),,
https://www.rappi.com.mx/restaurantes/1923801927-brunch-y-munch,Brunch & Munch - Los Ángeles,Desayunos y Brunch,"Av. del Rosal 196, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",,07:00 - 22:30,07:00 - 22:30,07:30 - 15:30,10:00 - 22:00,07:00 - 23:30,07:00 - 23:30,07:00 - 22:30,POINT (-99.067417930652 19.344752529858),,
https://www.rappi.com.mx/restaurantes/1923804208-mcdonalds,McDonald's - Granjas San Jerónimo,Hamburguesas,"mcdonaldAv. Tlahuac, Los Olivos, Tláhuac, 13210 Ciudad de México, CDMX",3.8,07:00 - 11:45,07:00 - 11:45,07:00 - 19:00,00:00 - 00:01,07:00 - 11:45,07:00 - 11:45,07:00 - 11:45,POINT (-99.0612125 19.3045825),,
https://www.rappi.com.mx/restaurantes/1923809083-freshlab,Freshlab - Los Ángeles,Saludables y Ensaladas,"Av. del Rosal 196, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexic",,07:00 - 22:30,07:00 - 22:30,07:30 - 15:30,10:00 - 22:00,07:00 - 23:30,07:00 - 23:30,07:00 - 22:30,POINT (-99.067422528085 19.344747866719),,
https://www.rappi.com.mx/restaurantes/1923810172-orale-desayunos,Órale Desayunos - Los Ángeles,Chilaquiles y Enchiladas,"Av. del Rosal 196, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",,07:00 - 22:30,07:00 - 22:30,07:30 - 15:30,10:00 - 22:00,07:00 - 23:30,07:00 - 23:30,07:00 - 22:30,POINT (-99.067423198638 19.344748499414),,
https://www.rappi.com.mx/restaurantes/1923811135-the-wrap-company,The Wrap Company - Los Ángeles,Mexicana,"Av. del Rosal 196, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",,07:00 - 22:30,07:00 - 22:30,07:30 - 15:30,10:00 - 22:00,07:00 - 23:30,07:00 - 23:30,07:00 - 22:30,POINT (-99.067420183667 19.344745668636),,
https://www.rappi.com.mx/restaurantes/1930000497-pozorale-antojitos-mexicanos,Pozórale Antojitos Mexicanos - Los Ángeles,Mexicana,"Av. del Rosal 196, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexic",,07:00 - 22:30,07:00 - 22:30,07:30 - 15:30,10:00 - 22:00,07:00 - 23:30,07:00 - 23:30,07:00 - 22:30,POINT (-99.067421349798 19.34475425281),,
https://www.rappi.com.mx/restaurantes/1930005248-starbucks,Starbucks - Santa Ana Poniente,Café y Té,"Av. Juárez 163, Col, Santa Ana Poniente, Tláhuac, 13300 Ciudad de México, CDMX",4.1,07:00 - 22:25,07:00 - 22:25,08:30 - 21:00,09:00 - 21:00,07:00 - 22:25,07:00 - 22:25,08:00 - 22:25,POINT (-99.04287 19.29987),,
https://www.rappi.com.mx/restaurantes/990002365-pane-envia,Pane Envía - Jardines del Pedregal,Sándwiches,"Local BK 05, Plaza San Jerónimo, Av. San Jerónimo 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX, México",4.5,08:00 - 22:15,08:00 - 22:15,08:00 - 19:45,10:00 - 22:00,08:00 - 22:45,08:00 - 22:45,08:00 - 22:15,POINT (-99.2107 19.329),,
https://www.rappi.com.mx/restaurantes/990003821-el-alfajor,El Alfajor - Santa Teresa,Postres,Coahuila 19 col santa Teresa delegación Magdalena Contreras C. P. 10710 CDMX  ( casa de ladrillo rojo con saguan negro ),,08:15 - 17:30,08:15 - 17:30,cerrado,cerrado,08:15 - 17:30,08:15 - 16:00,cerrado,POINT (-99.229310008598 19.309194125317),,
https://www.rappi.com.mx/restaurantes/990004884-carls-jr,Carl's Jr. - Jardines del Pedregal de San Ángel,Hamburguesas,"Plaza Pedregal, Periferico Sur, Jardines del Pedregal de San Ángel, Ciudad de México, CDMX, México",4,09:00 - 22:00,09:00 - 21:00,cerrado,cerrado,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,POINT (-99.2028421 19.3056683),,
https://www.rappi.com.mx/restaurantes/990007140-green-grass,Green Grass - Cruz Manca,Saludables y Ensaladas,"Vasco de Quiroga 3800, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 05348 Ciudad de México, CDMX",3.6,09:00 - 21:00,09:00 - 21:00,09:00 - 18:00,00:00 - 00:00,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,POINT (-99.2735343 19.3613046),,
https://www.rappi.com.mx/restaurantes/990007926-tamales-flor-de-lis,Tamales Flor de Lis - Lomas Axomiatla,Mexicana,"Cda. Las Águilas #1952, Local 11-A, Col. Lomas Axomiatla, Del. Álvaro Obregón, C.P. 01820, CDMX. (dentro de plaza axomiatla, A un lado de la veterinaria Zoomania y Tintorería Max)",3.8,08:30 - 19:30,08:30 - 19:30,08:00 - 18:30,cerrado,08:30 - 19:30,08:30 - 19:30,08:30 - 19:30,POINT (-99.25242774773 19.340941899477),,
https://www.rappi.com.mx/restaurantes/1306704860-starbucks,Starbucks - Fuentes del Pedregal,Café y Té,"Camino a Santa Teresa No. 13,    Col. Heroes de Padierna,  M?xico D.F.  C.P.14200",4.3,06:30 - 21:55,06:30 - 21:55,08:30 - 21:00,09:00 - 21:00,06:30 - 21:55,07:00 - 21:55,07:00 - 21:55,POINT (-99.224285 19.310427),,
https://www.rappi.com.mx/restaurantes/1306705607-vips,Vips - San Jerónimo Lídice,Chilaquiles y Enchiladas,"AV CONTRERAS 32, COL SAN JERONIMO LIDICE, DEL MAGDALENA CONTRERAS, CP 10200",4,07:00 - 21:55,07:00 - 21:55,07:00 - 19:00,09:00 - 21:55,07:00 - 21:55,07:00 - 21:55,07:00 - 21:55,POINT (-99.211724 19.330127),,
https://www.rappi.com.mx/restaurantes/1306707504-el-bajio,El Bajío - Jardines del Pedregal,Mexicana,"Blvd Adolfo Ruiz Cortinez 3720, Col. Jardines del Pedregal, Del. Alvaro Obregon ",4.3,08:00 - 17:30,08:00 - 21:30,08:00 - 17:30,10:00 - 17:30,08:00 - 22:30,08:00 - 22:30,08:00 - 20:30,POINT (-99.2193 19.3126),,
https://www.rappi.com.mx/restaurantes/1306708352-frutos-prohibidos,Frutos Prohibidos - Jardines del Pedregal,Saludables y Ensaladas,"Anillo Perif. 019, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX, México (Entrar por la entrada uno)",3.8,08:00 - 21:30,08:00 - 21:30,09:00 - 17:30,00:00 - 00:01,08:00 - 21:30,09:00 - 21:30,09:00 - 20:30,POINT (-99.21934804 19.31261197),,
https://www.rappi.com.mx/restaurantes/1306714492-la-crepe-parisienne,La Crêpe Parisienne - Jardines del Pedregal,Postres,"Periférico Sur # 3720, Jardines del Pedregal, 01900 Ciudad de México, CDMX",,09:00 - 21:30,09:00 - 21:30,09:00 - 17:30,12:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,POINT (-99.2193 19.3126),,
https://www.rappi.com.mx/restaurantes/1306716109-la-casa-de-los-abuelos,La Casa de Los Abuelos - Olivar de los Padres,Pozole y Caldos,"Av Torres Ixtapaltongo 446, Olivar de los padres, 01770 Álvaro Obregón, CDMX  solo pueden recibir RT con Mochilas de Rappi",3.7,07:30 - 22:00,07:30 - 22:00,07:30 - 19:30,10:00 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,POINT (-99.226679951126 19.335460098991),,
https://www.rappi.com.mx/restaurantes/1306716577-izlah,Izlah - Jardines del Pedregal,Café y Té,"Av. De Las Fuentes No. 556 A Local 4, Jardines Del Pedregal, Alvaro Obregon, CDMX, 01900",,09:00 - 19:30,09:00 - 19:30,09:00 - 18:45,11:00 - 18:45,09:00 - 19:30,09:00 - 19:30,09:00 - 19:30,POINT (-99.2119 19.3165),,
https://www.rappi.com.mx/restaurantes/1306717907-toks,Toks - Ampliación Fuentes del Pedregal,Desayunos y Brunch,"Periferico Sur 3375, Fuentes del Pedregal, 14000 Ciudad de México, CDMX",4.5,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,POINT (-99.216416163195 19.307404749147),,
https://www.rappi.com.mx/restaurantes/1306719636-le-pain-quotidien,Le Pain Quotidien - San Jerónimo Lídice,Chilaquiles y Enchiladas,"Avenida Contreras 300, San Jerónimo Lídice, Ciudad de México, CDMX, México",,07:00 - 22:00,07:00 - 22:00,07:30 - 17:30,09:00 - 18:30,07:00 - 22:00,07:00 - 23:00,08:00 - 21:00,POINT (-99.212529575461 19.328570047513),,
https://www.rappi.com.mx/restaurantes/1923204763-azaleas,Azaleas - San Jerónimo Aculco,Mexicana,"Azáleas Restaurante, Av. Oaxaca S/N, San Jerónimo Aculco, Álvaro Obregón, 10400 Ciudad de México, CDMX",,08:00 - 17:00,08:00 - 17:00,cerrado,cerrado,08:00 - 17:00,cerrado,cerrado,POINT (-99.222111673135 19.315944145644),,
https://www.rappi.com.mx/restaurantes/1923207802-potzollcalli,Potzollcalli - Jardines del Ajusco,Pozole y Caldos,"Carr. Picacho-Ajusco 486, Jardines del Ajusco, 14200 Ciudad de México",4.4,08:00 - 21:30,08:00 - 21:30,08:00 - 19:30,09:00 - 21:00,08:00 - 22:30,08:00 - 22:30,08:00 - 21:30,POINT (-99.216407653067 19.292259038124),,
https://www.rappi.com.mx/restaurantes/1923218520-los-tulipanes,Los Tulipanes - Olivar de los Padres,Postres,"Av. Toluca 1070 Local 10, Olivar De Los Padres, Alvaro Obregon, Cdmx, México, C.P. 01780",4.7,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 15:00,POINT (-99.2368966 19.3372999),,
https://www.rappi.com.mx/restaurantes/1923220148-pasteleria-alcazar,Pastelería Alcazar - Jardines del Pedregal,Panadería y Pastelería,"Av. San Jerónimo 630, Jardines del Pedregal, Álvaro Obregón, 01090 Ciudad de México, CDMX, México",,09:00 - 20:00,09:00 - 20:00,00:00 - 00:01,00:00 - 00:01,09:00 - 20:00,08:00 - 20:00,10:30 - 17:30,POINT (-99.210675926851 19.326530161918),,
https://www.rappi.com.mx/restaurantes/1923221762-sanborns,Sanborns - Jardines del Pedregal,Mexicana,"AV.SAN JERONIMO No. 630 COL. JARDINES DEL PEDREGAL DELEG. ALVARO OBREGON C.P. 01900 MEXICO, D.F.",3.3,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,09:00 - 21:30,08:00 - 22:30,08:00 - 22:30,08:00 - 21:30,POINT (-99.207788 19.33157),,
https://www.rappi.com.mx/restaurantes/1923220311-pizza-hut,Pizza Hut - Acueducto de Guadalupe,Pizza,"C. Melchor Guaspe 4410, Dale, 31050 Chihuahua, Chih.",3.8,10:00 - 22:00,10:00 - 22:00,cerrado,cerrado,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,POINT (-99.156871 19.5297774),,
https://www.rappi.com.mx/restaurantes/1923221789-sanborns,Sanborns - Profesional Adolfo López Mateos,Mexicana,"Av. Miguel Othón de Mendizábal Ote. 445, La Escalera, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México",3.9,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,09:00 - 21:30,07:00 - 22:30,07:00 - 22:30,07:00 - 21:30,POINT (-99.142049559076 19.50791903149),,
https://www.rappi.com.mx/restaurantes/1923251350-donibuena,Donibuena - Zona Escolar,Postres,Francisco Villa 251,,08:00 - 23:00,08:00 - 23:00,cerrado,cerrado,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,POINT (-99.1491442 19.5427567),,
https://www.rappi.com.mx/restaurantes/1923263454-la-michoacana-del-samy-domicilio,La Michoacana Del Samy Domicilio - Guadalupe Proletaria,Helados y Nieves,calle 13 225 col guadalupe proletaria gustavo madero 07670 ciudad de mexico cdmx mexico,,09:30 - 21:45,09:30 - 21:45,cerrado,cerrado,09:30 - 21:45,09:30 - 21:45,09:45 - 21:45,POINT (-99.158051 19.5216608),,
https://www.rappi.com.mx/restaurantes/1923266196-la-molletera,La Molletera - Guadalupe Proletaria,Mexicana,"Calle 13 225, Guadalupe Proletaria",,08:15 - 21:50,08:15 - 21:50,cerrado,cerrado,08:15 - 21:50,08:15 - 21:50,08:30 - 21:50,POINT (-99.158051 19.5216608),,
https://www.rappi.com.mx/restaurantes/1923266485-la-parrilla-nacional,La Parrilla Nacional - Progreso Nacional,Hamburguesas,av rio de los remedios 418 guadalupe proletaria gustavo madero 07670 ciudad de mexico cdmx mexico,,cerrado,09:00 - 14:00,cerrado,cerrado,09:00 - 14:00,09:00 - 14:00,17:15 - 22:30,POINT (-99.149561 19.5179013),,
https://www.rappi.com.mx/restaurantes/1923300884-kfc,KFC - San José de la Escalera,Pollo,"Kfc Plaza Tenayuca, Avenida Acueducto de Tenayuca, Acueducto Tenayuca, Tlalnepantla de Baz, ",3.9,cerrado,cerrado,10:00 - 21:00,cerrado,cerrado,cerrado,cerrado,POINT (-99.1692904 19.5293637),,
https://www.rappi.com.mx/restaurantes/1923301663-helados-holanda,Helados Holanda. - Acueducto de Guadalupe,Helados y Nieves,Residencial Acueducto de Guadalupe Calle de La Barra #4,,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,POINT (-99.145429119762 19.520402795241),,
https://www.rappi.com.mx/restaurantes/1923423912-little-caesars,Little Caesars - Acueducto de Guadalupe,Pizza,"De Las Confluencias 60, Acueducto de Guadalupe, Gustavo A. Madero, 07790 Ciudad de México, CDMX",4.1,10:00 - 22:00,10:00 - 22:00,10:00 - 16:00,00:00 - 00:01,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,POINT (-99.146654418097 19.523324296049),,
https://www.rappi.com.mx/restaurantes/1923701994-pan-y-reposteria-fina-ochoa,Pan y Repostería Fina Ochoa - Zona Escolar,Panadería y Pastelería,"Av Adolfo López Mateos Mz 48 Lt 11-B, Zona Escolar, Gustavo A. Madero, 07230 Ciudad de México, CDMX, Mexico",,07:30 - 21:30,08:00 - 21:30,cerrado,cerrado,07:30 - 21:30,07:30 - 21:30,07:15 - 21:00,POINT (-99.147600073198 19.540168867523),,
https://www.rappi.com.mx/restaurantes/1923730468-super-tortas-el-portal,Super Tortas El Portal - Santa Cecilia Acatitlán,Tortas y Lonches,"AV TENAYUCA 153, STA CECILIA ACATITLAN, 54130 TLALNEPANTLA DE BAZ, MÉX.",4.5,08:30 - 16:45,08:15 - 16:45,cerrado,cerrado,08:30 - 17:00,08:30 - 16:45,cerrado,POINT (-99.179090685011 19.554713691185),,
https://www.rappi.com.mx/restaurantes/1923761719-la-venus-de-jalea,La Venus de Jalea - Acueducto de Guadalupe,Comida Rápida,"Blvrd Temoluco 116, Acueducto de Guadalupe, Gustavo A. Madero, 07790 Ciudad de México, CDMX, Mexico",4.3,10:00 - 22:15,10:00 - 22:15,10:00 - 20:00,00:00 - 00:00,10:00 - 23:15,15:00 - 23:15,15:00 - 22:15,POINT (-99.14627501288 19.52320415199),,
https://www.rappi.com.mx/restaurantes/1923779874-el-mananero-desayuna-delicioso,El Mañanero ¡desayuna Delicioso! - Zona Escolar,Tortas y Lonches,"Avenida Adolfo López Mateos 85, Zona Escolar, 07230 Mexico City, Ciudad de México, Mexico",3.7,08:00 - 16:00,08:00 - 16:00,05:00 - 05:01,05:00 - 05:01,08:00 - 16:00,08:00 - 16:00,cerrado,POINT (-99.148055471164 19.539172608377),,
https://www.rappi.com.mx/restaurantes/1923791400-burger-king,Burger King - Acueducto de Guadalupe,Hamburguesas,"F. C. de Veracruz, Acueducto de Guadalupe, Gustavo A. Madero, 07279 Ciudad de México, CDMX",4.2,10:30 - 21:25,10:30 - 21:25,10:30 - 19:00,00:00 - 00:01,10:30 - 20:55,10:30 - 20:55,10:30 - 20:55,POINT (-99.156889242449 19.530032783807),,
https://www.rappi.com.mx/restaurantes/10000295-el-farolito,El Farolito - Hipódromo,Tacos,"ALTATA No. 19 LOCALES A,D,E,F,G,H. COL. HIPODROMO CONDESA, CUAUHTEMOC.",4.3,12:00 - 23:59,12:00 - 23:59,cerrado,12:00 - 23:59,12:00 - 23:59,12:00 - 23:59,12:00 - 23:59,POINT (-99.172858 19.406346),,
https://www.rappi.com.mx/restaurantes/10000449-porton-maya,Portón Maya - Portales Norte,Mexicana,"santa cruz #78, col. Portales, del. Benito Juárez",,10:20 - 17:20,10:20 - 17:20,cerrado,cerrado,10:20 - 17:20,10:20 - 17:20,10:20 - 17:20,POINT (-99.144406 19.37137),,
https://www.rappi.com.mx/restaurantes/10000705-frutos-prohibidos,Frutos Prohibidos - Del Valle Centro,Saludables y Ensaladas,"Calle J. Enrique Pestalozzi 1166, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX",4.2,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,09:00 - 21:30,08:00 - 21:30,09:00 - 18:30,09:00 - 18:30,POINT (-99.161 19.3793),,
https://www.rappi.com.mx/restaurantes/10000805-churreria-el-moro,Churrería el Moro - Roma Norte,Postres,"Frontera 122 Roma Nte. 06700 Ciudad de México, CDMX México  ",4.4,08:15 - 22:30,08:15 - 22:30,08:15 - 16:30,12:30 - 22:30,08:15 - 23:30,08:15 - 23:30,08:15 - 22:30,POINT (-99.155666760748 19.418901296265),,
https://www.rappi.com.mx/restaurantes/1930281382-tim-hortons,Tim Hortons - Moderna,Café y Té,"Tim Hortons Tlalpan Xola, Calzada de Tlalpan, Moderna, Ciudad de México, CDMX, México",4,00:00 - 23:59,00:00 - 23:59,00:00 - 19:00,09:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,POINT (-99.1377612 19.3936808),,
https://www.rappi.com.mx/restaurantes/10001161-porco-rosso,Porco Rosso - Roma Norte,Sándwiches,"Zacatecas 102, Roma Nte., 06700 Ciudad de México, CDMX",,13:00 - 20:45,13:00 - 20:45,12:00 - 17:00,13:00 - 19:00,13:00 - 22:45,13:00 - 22:45,13:00 - 20:15,POINT (-99.1589559 19.4158008),,
https://www.rappi.com.mx/restaurantes/900000260-la-chinampa-autentica-taqueria,La Chinampa Auténtica Taquería - Nápoles,Tacos,Dakota 145 entre Minnesota y Arizona.  Napoles,,00:00 - 00:00,00:00 - 01:00,12:00 - 19:00,cerrado,00:00 - 03:00,00:00 - 03:00,00:00 - 03:00,POINT (-99.175198 19.394405),,
https://www.rappi.com.mx/restaurantes/900000536-bo-pastisseria,Bó Pastissería - Hipódromo,Postres,"Sonora 174-B Col. Hipódromo México, DF 06100",,09:00 - 19:00,09:00 - 19:00,cerrado,cerrado,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,POINT (-99.16825522 19.41369344),,
https://www.rappi.com.mx/restaurantes/900001150-tortas-locas-hipocampo-roma-sur,Tortas Locas Hipocampo Roma Sur - Roma Sur,Tortas y Lonches,"Calle Chilpancingo # 165, Colonia Roma Sur, Delegación Cuauhtémoc, CDMX, C.P. 06760",3.7,12:00 - 19:30,12:00 - 19:30,cerrado,cerrado,12:00 - 22:00,12:00 - 22:00,12:00 - 19:30,POINT (-99.168108 19.400638),,
https://www.rappi.com.mx/restaurantes/900001465-szechuan-gourmet-insurgentes,Szechuan Gourmet Insurgentes - Del Valle Norte,Pescados y Mariscos,ARTEMIO DEL VALLE ARIZPE 30,,11:00 - 23:00,11:00 - 23:00,cerrado,cerrado,11:00 - 23:00,11:00 - 23:00,11:00 - 19:30,POINT (-99.1707419 19.3962074),,
https://www.rappi.com.mx/restaurantes/900001475-pinche-gringo-bbq,Pinche Gringo BBQ - Narvarte Oriente,Carnes y BBQ,"Av. Cumbres de Maltrata 360, CDMX, 03020",4.3,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,POINT (-99.1522 19.393039),,
https://www.rappi.com.mx/restaurantes/900001892-el-rey-de-las-ahogadas,El Rey de las ahogadas - Del Valle Norte,Antojitos y Garnachas,"Av. Coyoacán 360-E, código 2, del Valle, Benito Juárez, 03100 Ciudad de México, CDMX, México",4.1,11:45 - 23:45,11:45 - 23:45,cerrado,cerrado,11:45 - 23:45,11:45 - 23:45,11:45 - 22:45,POINT (-99.165896 19.392964),,
https://www.rappi.com.mx/restaurantes/900002264-taqueria-el-tizoncito,Taqueria El Tizoncito - Del Valle Centro,Tacos,"Adolfo Prieto 1149, Col del Valle Centro, 03100 Ciudad de México, CDMX",3.7,12:00 - 23:59,12:00 - 23:59,12:00 - 23:59,12:00 - 23:59,12:00 - 23:59,12:00 - 23:59,12:00 - 23:59,POINT (-99.169761 19.383756),,
https://www.rappi.com.mx/restaurantes/1930281395-tim-hortons,Tim Hortons - 15 de Agosto,Café y Té,"Tim Hortons Cetram Martín Carrera, F.C. Hidalgo 30, 15 de Agosto, 07058 Ciudad de México, Ciudad de México, México",4.4,06:00 - 22:00,06:00 - 22:00,06:00 - 19:00,09:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,POINT (-99.1063414 19.4830531),,
https://www.rappi.com.mx/restaurantes/1306704806-sushiitto,Sushiitto - Profesional Adolfo López Mateos,Sushi,"Miguel Othón de Mendizabal Ote. 343, Nueva Industrial Vallejo,  07700 Ciudad de México, CDMX",4.3,10:00 - 21:50,10:00 - 21:50,12:00 - 18:30,00:00 - 00:01,10:00 - 21:50,10:00 - 21:50,10:00 - 21:50,POINT (-99.14533972281 19.506520959173),,
https://www.rappi.com.mx/restaurantes/1306705479-benedettis-pizza,Benedetti'S Pizza - Torres Lindavista,Pizza,"Othon de Mendizabal 456, Torres Lindavista, 7708, Gustavo A. Madero, CDMX.",4.1,09:30 - 22:30,09:30 - 22:30,09:30 - 21:00,12:00 - 22:00,09:30 - 22:30,11:00 - 22:30,09:30 - 22:30,POINT (-99.1422 19.5088),,
https://www.rappi.com.mx/restaurantes/1306705531-los-huaraches-ok,Los Huaraches OK - Lindavista,Antojitos y Garnachas,"Manta, Av. Montevideo esq, Lindavista, 07300 Ciudad de México, CDMX",4.9,08:00 - 17:00,08:00 - 17:00,cerrado,cerrado,08:00 - 17:00,cerrado,cerrado,POINT (-99.13527 19.490970062199),,
https://www.rappi.com.mx/restaurantes/1306705761-chilim-balam,Chilim Balam - Santa Cruz de las Salinas,Postres,"Calz. Vallejo 1090 local R07-C, Santa Cruz de las Salinas,Azcapotzalco, 02340, Ciudad de México// Entrega en local 1er nivel, acceso a la plaza por plan de ayutla,caminar derecho pasar mercado norte y cielito lindo, subir escalera y lado izquierdo ",,12:00 - 20:00,12:00 - 20:00,12:00 - 20:00,12:00 - 20:00,12:00 - 19:00,12:00 - 20:00,12:00 - 20:00,POINT (-99.152169 19.487431),,
https://www.rappi.com.mx/restaurantes/1306705844-cielito-querido-cafe,Cielito Querido Café - Santa Cruz de las Salinas,Café y Té,Calz. Vallejo #1090 Loc.R05 / TR09 Col. Sta. Criz de las Salinas C.P.02610,4.5,08:00 - 20:30,08:00 - 20:30,08:00 - 20:30,00:00 - 00:01,08:00 - 20:30,08:00 - 20:30,09:30 - 20:30,POINT (-99.152518 19.487382),,
https://www.rappi.com.mx/restaurantes/1306706026-pf-changs,P.F. Chang's - Magdalena de las Salinas,Asiática,"Río Bamba # 589 local R14 TR-15,15,16 Col. Magdalena de las Salinas Delg. Gustavo A. Madero México D.F.  CP. 07760  ",4.1,12:00 - 22:00,12:00 - 22:00,12:00 - 20:00,13:00 - 22:00,12:00 - 22:00,12:00 - 22:00,12:00 - 21:00,POINT (-99.130438836937 19.485457283523),,
https://www.rappi.com.mx/restaurantes/1306707501-el-bajio,El Bajío - Santa Cruz de las Salinas,Mexicana,"Calzada Vallejo 1090, Col. Santa Cruz de las Salinas, Del Azcapotzalco",,08:00 - 20:30,08:00 - 20:30,08:00 - 17:30,10:00 - 17:30,08:00 - 21:30,08:00 - 21:30,08:00 - 20:30,POINT (-99.151973 19.487277),,
https://www.rappi.com.mx/restaurantes/1306707649-papa-johns,Papa John's - Lindavista,Pizza,"Calle Riobamba 640 esquina, Lindavista Norte, CDMX C.P. 07300 (esquina con colector 13)",3.9,10:45 - 22:45,10:45 - 22:45,11:00 - 18:45,11:00 - 22:45,10:45 - 23:45,10:45 - 23:45,10:45 - 22:45,POINT (-99.130268 19.486965),,
https://www.rappi.com.mx/restaurantes/1306708198-moyo,Moyo - Profesional Adolfo López Mateos,Helados y Nieves,"Miguel Othón de Mendizabal Ote. 343, Nueva Industrial Vallejo, 07700 Ciudad de México, CDMX",,12:00 - 20:00,11:01 - 20:28,11:01 - 20:27,00:00 - 00:01,11:21 - 20:27,12:00 - 20:27,11:01 - 20:06,POINT (-99.144059 19.506179),,
https://www.rappi.com.mx/restaurantes/1306708892-las-alitas,Las Alitas - Santa Cruz de las Salinas,Alitas,"Calz. Vallejo 1090, Nueva Vallejo I Secc, 07750 Ciudad de México, CDMX",3.4,11:00 - 22:45,11:00 - 22:45,12:00 - 18:00,00:00 - 00:01,11:00 - 22:45,11:00 - 22:45,11:00 - 22:45,POINT (-99.15253951 19.48708005),,
https://www.rappi.com.mx/restaurantes/990003949-panda-express,Panda Express - Buenavista,China,"Eje 1 Norte 259, Buenavista, 06350 Cuauhtemoc, CDMX ",4.1,11:00 - 21:00,11:00 - 21:00,11:00 - 18:00,00:00 - 00:01,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,POINT (-99.1515 19.4482),,
https://www.rappi.com.mx/restaurantes/990005231-take-a-wok,Take A Wok - Centro,Asiática,"Av Independencia 56, Colonia Centro, Centro, Cuauhtémoc, 06050 Ciudad de México, CDMX, México",,13:15 - 20:45,13:15 - 20:45,13:00 - 17:45,06:00 - 06:15,13:15 - 20:45,13:15 - 20:45,13:15 - 20:45,POINT (-99.1449185 19.433304),,
